Time,TrueAlt,EstAlt,TrueVel,EstVel,EstAngle,TrueLat,TrueLon,EstLat,EstLon
2.76,318.033,302.929,225.838,225.852,0.0121031,28.6084,-80.6043,28.6084,-80.6043
2.77,320.299,305.195,226.603,226.619,0.0123271,28.6084,-80.6043,28.6084,-80.6043
2.78,322.573,307.469,227.368,227.385,0.0122604,28.6084,-80.6043,28.6084,-80.6043
2.79,324.854,309.75,228.132,228.148,0.0122276,28.6084,-80.6043,28.6084,-80.6043
2.8,327.143,311.402,228.895,228.913,0.0122063,28.6084,-80.6043,28.6084,-80.6043
2.81,329.439,313.699,229.658,229.675,0.0124414,28.6084,-80.6043,28.6084,-80.6043
2.82,331.744,316.003,230.421,230.437,0.0130273,28.6084,-80.6043,28.6084,-80.6043
2.83,334.055,318.315,231.183,231.199,0.0137598,28.6084,-80.6043,28.6084,-80.6043
2.84,336.375,320.635,231.944,231.961,0.0140253,28.6084,-80.6043,28.6084,-80.6043
2.85,338.702,322.962,232.705,232.721,0.0140022,28.6084,-80.6043,28.6084,-80.6043
2.86,341.037,325.297,233.465,233.479,0.0147424,28.6084,-80.6043,28.6084,-80.6043
2.87,343.379,327.639,234.225,234.24,0.0153018,28.6084,-80.6043,28.6084,-80.6043
2.88,345.729,329.989,234.984,234.997,0.0153472,28.6084,-80.6043,28.6084,-80.6043
2.89,348.086,332.347,235.743,235.755,0.0158161,28.6084,-80.6043,28.6084,-80.6043
2.9,350.451,334.042,236.501,236.514,0.0159105,28.6084,-80.6043,28.6084,-80.6043
2.91,352.824,336.415,237.259,237.271,0.0157957,28.6084,-80.6043,28.6084,-80.6043
2.92,355.204,338.795,238.016,238.03,0.0167499,28.6084,-80.6043,28.6084,-80.6043
2.93,357.592,341.183,238.772,238.788,0.0161394,28.6084,-80.6043,28.6084,-80.6043
2.94,359.987,343.579,239.528,239.544,0.0165689,28.6084,-80.6043,28.6084,-80.6043
2.95,362.39,345.982,240.283,240.3,0.0170771,28.6084,-80.6043,28.6084,-80.6043
2.96,364.8,348.392,241.038,241.053,0.0166803,28.6084,-80.6043,28.6084,-80.6043
2.97,367.218,350.81,241.793,241.806,0.0174109,28.6084,-80.6043,28.6084,-80.6043
2.98,369.643,353.236,242.546,242.561,0.0164915,28.6084,-80.6043,28.6084,-80.6043
2.99,372.076,355.669,243.299,243.314,0.0160943,28.6084,-80.6043,28.6084,-80.6043
3,374.517,357.108,244.052,244.066,0.0153072,28.6084,-80.6043,28.6085,-80.6044
3.01,376.965,359.556,244.804,244.817,0.0158777,28.6084,-80.6043,28.6085,-80.6044
3.02,379.421,362.012,245.556,245.568,0.014917,28.6084,-80.6043,28.6085,-80.6044
3.03,381.884,364.475,246.307,246.321,0.0157797,28.6084,-80.6043,28.6085,-80.6044
3.04,384.354,366.946,247.057,247.071,0.0167349,28.6084,-80.6043,28.6085,-80.6044
3.05,386.832,369.424,247.807,247.821,0.016534,28.6084,-80.6043,28.6085,-80.6044
3.06,389.318,371.91,248.556,248.572,0.0161004,28.6084,-80.6043,28.6085,-80.6044
3.07,391.811,374.403,249.305,249.321,0.0159313,28.6084,-80.6043,28.6085,-80.6044
3.08,394.311,376.904,250.053,250.071,0.0154879,28.6084,-80.6043,28.6085,-80.6044
3.09,396.819,379.412,250.801,250.817,0.0146286,28.6084,-80.6043,28.6085,-80.6044
3.1,399.335,381.085,251.548,251.565,0.0143159,28.6084,-80.6043,28.6085,-80.6044
3.11,401.858,383.608,252.294,252.313,0.0140838,28.6084,-80.6043,28.6085,-80.6044
3.12,404.388,386.139,253.04,253.059,0.0141835,28.6084,-80.6043,28.6085,-80.6044
3.13,406.926,388.677,253.786,253.805,0.0145038,28.6084,-80.6043,28.6085,-80.6044
3.14,409.471,391.222,254.531,254.551,0.015147,28.6084,-80.6043,28.6085,-80.6044
3.15,412.024,393.775,255.275,255.295,0.0160822,28.6084,-80.6043,28.6085,-80.6044
3.16,414.584,396.336,256.019,256.038,0.0165887,28.6084,-80.6043,28.6085,-80.6044
3.17,417.152,398.903,256.762,256.78,0.0158417,28.6084,-80.6043,28.6085,-80.6044
3.18,419.727,401.479,257.504,257.523,0.0154078,28.6084,-80.6043,28.6085,-80.6044
3.19,422.309,404.061,258.246,258.266,0.0157709,28.6084,-80.6043,28.6085,-80.6044
3.2,424.899,405.921,258.988,259.008,0.0166303,28.6084,-80.6043,28.6085,-80.6044
3.21,427.497,408.518,259.728,259.749,0.0166782,28.6084,-80.6043,28.6085,-80.6044
3.22,430.101,411.123,260.469,260.487,0.0175546,28.6084,-80.6043,28.6085,-80.6044
3.23,432.713,413.735,261.208,261.228,0.0169972,28.6084,-80.6043,28.6085,-80.6044
3.24,435.333,416.355,261.947,261.965,0.0167615,28.6084,-80.6043,28.6085,-80.6044
3.25,437.96,418.982,262.686,262.704,0.0176498,28.6084,-80.6043,28.6085,-80.6044
3.26,440.594,421.616,263.424,263.443,0.0185476,28.6084,-80.6043,28.6085,-80.6044
3.27,443.236,424.258,264.161,264.18,0.0179086,28.6084,-80.6043,28.6085,-80.6044
3.28,445.885,426.907,264.898,264.917,0.0172245,28.6084,-80.6043,28.6085,-80.6044
3.29,448.541,429.564,265.634,265.652,0.017101,28.6084,-80.6043,28.6085,-80.6044
3.3,451.205,432.195,266.37,266.388,0.0161349,28.6084,-80.6043,28.6085,-80.6044
3.31,453.876,434.866,267.105,267.123,0.0158722,28.6084,-80.6043,28.6085,-80.6044
3.32,456.554,437.545,267.84,267.858,0.0149933,28.6084,-80.6043,28.6085,-80.6044
3.33,459.24,440.231,268.573,268.593,0.0143966,28.6084,-80.6043,28.6085,-80.6044
3.34,461.933,442.924,269.307,269.327,0.0140141,28.6084,-80.6043,28.6085,-80.6044
3.35,464.633,445.624,270.04,270.058,0.0137709,28.6084,-80.6043,28.6085,-80.6044
3.36,467.341,448.332,270.772,270.79,0.0140816,28.6084,-80.6043,28.6085,-80.6044
3.37,470.056,451.047,271.503,271.521,0.0134559,28.6084,-80.6043,28.6085,-80.6044
3.38,472.778,453.77,272.234,272.252,0.0137588,28.6084,-80.6043,28.6085,-80.6044
3.39,475.508,456.5,272.965,272.981,0.0144383,28.6084,-80.6043,28.6085,-80.6044
3.4,478.245,458.557,273.695,273.71,0.013718,28.6084,-80.6043,28.6085,-80.6044
3.41,480.989,461.302,274.424,274.439,0.0139933,28.6084,-80.6043,28.6085,-80.6044
3.42,483.741,464.053,275.152,275.168,0.0145571,28.6084,-80.6043,28.6085,-80.6044
3.43,486.5,466.812,275.88,275.897,0.0149576,28.6084,-80.6043,28.6085,-80.6044
3.44,489.266,469.579,276.608,276.624,0.0147555,28.6084,-80.6043,28.6085,-80.6044
3.45,492.039,472.352,277.335,277.351,0.0152858,28.6084,-80.6043,28.6085,-80.6044
3.46,494.82,475.133,278.061,278.079,0.0144576,28.6084,-80.6043,28.6085,-80.6044
3.47,497.607,477.921,278.787,278.804,0.0150896,28.6084,-80.6043,28.6085,-80.6044
3.48,500.403,480.716,279.512,279.53,0.0153664,28.6084,-80.6043,28.6085,-80.6044
3.49,503.205,483.519,280.237,280.255,0.0144591,28.6084,-80.6043,28.6085,-80.6044
3.5,506.015,485.46,280.96,280.98,0.0153321,28.6084,-80.6043,28.6085,-80.6044
3.51,508.831,488.277,281.684,281.702,0.0150655,28.6084,-80.6043,28.6085,-80.6044
3.52,511.655,491.101,282.407,282.425,0.0158308,28.6084,-80.6043,28.6085,-80.6044
3.53,514.487,493.933,283.129,283.145,0.0161872,28.6084,-80.6043,28.6085,-80.6044
3.54,517.325,496.771,283.85,283.868,0.0156562,28.6084,-80.6043,28.6085,-80.6044
3.55,520.171,499.617,284.571,284.59,0.0150417,28.6084,-80.6043,28.6085,-80.6044
3.56,523.024,502.47,285.292,285.31,0.0149532,28.6084,-80.6043,28.6085,-80.6044
3.57,525.884,505.331,286.011,286.031,0.0143164,28.6084,-80.6043,28.6085,-80.6044
3.58,528.751,508.198,286.731,286.749,0.0144042,28.6084,-80.6043,28.6085,-80.6044
3.59,531.626,511.073,287.449,287.468,0.0147048,28.6084,-80.6043,28.6085,-80.6044
3.6,534.507,513.367,288.167,288.185,0.0140385,28.6084,-80.6043,28.6085,-80.6044
3.61,537.396,516.256,288.885,288.902,0.0142456,28.6084,-80.6043,28.6085,-80.6044
3.62,540.282,519.143,288.614,288.63,0.0134149,28.6084,-80.6043,28.6085,-80.6044
3.63,543.166,522.026,288.343,288.358,0.0139748,28.6084,-80.6043,28.6085,-80.6044
3.64,546.047,524.907,288.073,288.087,0.0129982,28.6084,-80.6043,28.6085,-80.6044
3.65,548.925,527.785,287.803,287.818,0.0128508,28.6084,-80.6043,28.6085,-80.6044
3.66,551.8,530.661,287.534,287.548,0.0120171,28.6084,-80.6043,28.6085,-80.6044
3.67,554.673,533.534,287.265,287.281,0.011656,28.6084,-80.6043,28.6085,-80.6044
3.68,557.543,536.404,286.997,287.011,0.01183,28.6084,-80.6043,28.6085,-80.6044
3.69,560.41,539.271,286.728,286.741,0.0115015,28.6084,-80.6043,28.6085,-80.6044
3.7,563.274,541.509,286.461,286.473,0.0109706,28.6084,-80.6043,28.6085,-80.6044
3.71,566.136,544.371,286.193,286.206,0.010127,28.6084,-80.6043,28.6085,-80.6044
3.72,568.996,547.23,285.926,285.941,0.00935151,28.6084,-80.6043,28.6085,-80.6044
3.73,571.852,550.087,285.659,285.674,0.00898899,28.6084,-80.6043,28.6085,-80.6044
3.74,574.706,552.941,285.393,285.409,0.00975537,28.6084,-80.6043,28.6085,-80.6044
3.75,577.557,555.793,285.127,285.143,0.00909224,28.6084,-80.6043,28.6085,-80.6044
3.76,580.406,558.641,284.862,284.876,0.00827053,28.6084,-80.6043,28.6085,-80.6044
3.77,583.252,561.488,284.596,284.611,0.00790013,28.6084,-80.6043,28.6085,-80.6044
3.78,586.095,564.331,284.331,284.345,0.00724068,28.6084,-80.6043,28.6085,-80.6044
3.79,588.936,567.172,284.067,284.081,0.00692625,28.6084,-80.6043,28.6085,-80.6044
3.8,591.774,569.983,283.803,283.818,0.00767036,28.6084,-80.6043,28.6085,-80.6044
3.81,594.609,572.819,283.539,283.555,0.00823209,28.6084,-80.6043,28.6085,-80.6044
3.82,597.442,575.652,283.276,283.29,0.0073745,28.6084,-80.6043,28.6085,-80.6044
3.83,600.272,578.482,283.013,283.027,0.00665604,28.6084,-80.6043,28.6085,-80.6044
3.84,603.1,581.31,282.75,282.764,0.00720205,28.6084,-80.6043,28.6085,-80.6044
3.85,605.925,584.135,282.488,282.501,0.00648683,28.6084,-80.6043,28.6085,-80.6044
3.86,608.747,586.957,282.226,282.24,0.00639385,28.6084,-80.6043,28.6085,-80.6044
3.87,611.567,589.777,281.964,281.976,0.00688616,28.6084,-80.6043,28.6085,-80.6044
3.88,614.384,592.594,281.703,281.713,0.00664252,28.6084,-80.6043,28.6085,-80.6044
3.89,617.198,595.409,281.442,281.452,0.00756007,28.6084,-80.6043,28.6085,-80.6044
3.9,620.01,598.329,281.182,281.193,0.00791448,28.6084,-80.6043,28.6085,-80.6044
3.91,622.819,601.139,280.921,280.932,0.00704946,28.6084,-80.6043,28.6085,-80.6044
3.92,625.626,603.945,280.662,280.672,0.00661746,28.6084,-80.6043,28.6085,-80.6044
3.93,628.43,606.75,280.402,280.412,0.00751653,28.6084,-80.6043,28.6085,-80.6044
3.94,631.231,609.551,280.143,280.153,0.00676561,28.6084,-80.6043,28.6085,-80.6044
3.95,634.03,612.35,279.884,279.896,0.00657828,28.6084,-80.6043,28.6085,-80.6044
3.96,636.826,615.146,279.626,279.636,0.00678319,28.6084,-80.6043,28.6085,-80.6044
3.97,639.62,617.94,279.368,279.377,0.00611458,28.6084,-80.6043,28.6085,-80.6044
3.98,642.411,620.731,279.11,279.122,0.00640672,28.6084,-80.6043,28.6085,-80.6044
3.99,645.2,623.52,278.853,278.865,0.00689342,28.6084,-80.6043,28.6085,-80.6044
4,647.985,626.41,278.596,278.606,0.00732345,28.6084,-80.6043,28.6083,-80.6044
4.01,650.769,629.194,278.339,278.348,0.00787237,28.6084,-80.6043,28.6083,-80.6044
4.02,653.55,631.975,278.083,278.092,0.00717765,28.6084,-80.6043,28.6083,-80.6044
4.03,656.328,634.753,277.827,277.837,0.0071962,28.6084,-80.6043,28.6083,-80.6044
4.04,659.104,637.529,277.571,277.579,0.0068149,28.6084,-80.6043,28.6083,-80.6044
4.05,661.877,640.302,277.316,277.325,0.00775353,28.6084,-80.6043,28.6083,-80.6044
4.06,664.647,643.073,277.061,277.069,0.00715754,28.6084,-80.6043,28.6083,-80.6044
4.07,667.415,645.841,276.806,276.814,0.00738675,28.6084,-80.6043,28.6083,-80.6044
4.08,670.181,648.607,276.552,276.558,0.00814696,28.6084,-80.6043,28.6083,-80.6044
4.09,672.944,651.37,276.298,276.305,0.00909322,28.6084,-80.6043,28.6083,-80.6044
4.1,675.704,653.769,276.044,276.05,0.00976049,28.6084,-80.6043,28.6083,-80.6044
4.11,678.462,656.527,275.791,275.798,0.0107591,28.6084,-80.6043,28.6083,-80.6044
4.12,681.218,659.282,275.538,275.545,0.0106348,28.6084,-80.6043,28.6083,-80.6044
4.13,683.971,662.035,275.285,275.292,0.0102133,28.6084,-80.6043,28.6083,-80.6044
4.14,686.721,664.786,275.033,275.04,0.00978728,28.6084,-80.6043,28.6083,-80.6044
4.15,689.469,667.534,274.781,274.789,0.0106555,28.6084,-80.6043,28.6083,-80.6044
4.16,692.214,670.279,274.529,274.535,0.0112353,28.6084,-80.6043,28.6083,-80.6044
4.17,694.957,673.022,274.278,274.284,0.0106635,28.6084,-80.6043,28.6083,-80.6044
4.18,697.697,675.762,274.027,274.033,0.0116512,28.6084,-80.6043,28.6083,-80.6044
4.19,700.435,678.5,273.777,273.781,0.012114,28.6084,-80.6043,28.6083,-80.6044
4.2,703.17,681.25,273.526,273.531,0.0115136,28.6084,-80.6043,28.6083,-80.6044
4.21,705.903,683.982,273.276,273.28,0.0114198,28.6084,-80.6043,28.6083,-80.6044
4.22,708.633,686.713,273.027,273.031,0.0105112,28.6084,-80.6043,28.6083,-80.6044
4.23,711.361,689.441,272.777,272.781,0.0104352,28.6084,-80.6043,28.6083,-80.6044
4.24,714.086,692.166,272.528,272.53,0.0106745,28.6084,-80.6043,28.6083,-80.6044
4.25,716.809,694.889,272.28,272.281,0.0108633,28.6084,-80.6043,28.6083,-80.6044
4.26,719.529,697.609,272.031,272.032,0.0104532,28.6084,-80.6043,28.6083,-80.6044
4.27,722.247,700.327,271.783,271.783,0.0111516,28.6084,-80.6043,28.6083,-80.6044
4.28,724.962,703.042,271.536,271.536,0.0110108,28.6084,-80.6043,28.6083,-80.6044
4.29,727.675,705.755,271.288,271.288,0.0103185,28.6084,-80.6043,28.6083,-80.6044
4.3,730.386,708.603,271.041,271.04,0.00980362,28.6084,-80.6043,28.6083,-80.6044
4.31,733.094,711.311,270.794,270.792,0.0102579,28.6084,-80.6043,28.6083,-80.6044
4.32,735.799,714.017,270.548,270.545,0.00987403,28.6084,-80.6043,28.6083,-80.6044
4.33,738.502,716.72,270.302,270.3,0.0101938,28.6084,-80.6043,28.6083,-80.6044
4.34,741.203,719.42,270.056,270.052,0.0100201,28.6084,-80.6043,28.6083,-80.6044
4.35,743.901,722.118,269.811,269.808,0.00931546,28.6084,-80.6043,28.6083,-80.6044
4.36,746.597,724.814,269.565,269.562,0.00894101,28.6084,-80.6043,28.6083,-80.6044
4.37,749.29,727.507,269.321,269.319,0.00864702,28.6084,-80.6043,28.6083,-80.6044
4.38,751.981,730.198,269.076,269.075,0.00831198,28.6084,-80.6043,28.6083,-80.6044
4.39,754.669,732.886,268.832,268.83,0.00784327,28.6084,-80.6043,28.6083,-80.6044
4.4,757.355,735.71,268.588,268.587,0.00877571,28.6084,-80.6043,28.6083,-80.6044
4.41,760.038,738.394,268.344,268.344,0.00798882,28.6084,-80.6043,28.6083,-80.6044
4.42,762.719,741.075,268.101,268.101,0.00856867,28.6084,-80.6043,28.6083,-80.6044
4.43,765.398,743.753,267.858,267.858,0.009238,28.6084,-80.6043,28.6083,-80.6044
4.44,768.074,746.429,267.615,267.617,0.00950256,28.6084,-80.6043,28.6083,-80.6044
4.45,770.748,749.103,267.373,267.373,0.00882078,28.6084,-80.6043,28.6083,-80.6044
4.46,773.419,751.774,267.131,267.131,0.00942952,28.6084,-80.6043,28.6083,-80.6044
4.47,776.088,754.443,266.889,266.889,0.0100822,28.6084,-80.6043,28.6083,-80.6044
4.48,778.754,757.11,266.648,266.648,0.00957889,28.6084,-80.6043,28.6083,-80.6044
4.49,781.418,759.774,266.406,266.408,0.0104561,28.6084,-80.6043,28.6083,-80.6044
4.5,784.08,762.619,266.166,266.166,0.00948297,28.6084,-80.6043,28.6083,-80.6044
4.51,786.739,765.278,265.925,265.924,0.0102508,28.6084,-80.6043,28.6083,-80.6044
4.52,789.396,767.935,265.685,265.684,0.00938438,28.6084,-80.6043,28.6083,-80.6044
4.53,792.051,770.589,265.445,265.443,0.0103259,28.6084,-80.6043,28.6083,-80.6044
4.54,794.703,773.241,265.205,265.203,0.0110149,28.6084,-80.6043,28.6083,-80.6044
4.55,797.352,775.891,264.966,264.965,0.0100338,28.6084,-80.6043,28.6083,-80.6044
4.56,800,778.538,264.727,264.727,0.0091209,28.6084,-80.6043,28.6083,-80.6044
4.57,802.644,781.183,264.488,264.489,0.0092358,28.6084,-80.6043,28.6083,-80.6044
4.58,805.287,783.826,264.25,264.251,0.00897655,28.6084,-80.6043,28.6083,-80.6044
4.59,807.927,786.466,264.012,264.013,0.00840051,28.6084,-80.6043,28.6083,-80.6044
4.6,810.565,788.788,263.774,263.775,0.00872125,28.6084,-80.6043,28.6083,-80.6044
4.61,813.2,791.423,263.536,263.538,0.00821897,28.6084,-80.6043,28.6083,-80.6044
4.62,815.833,794.056,263.299,263.301,0.00877372,28.6084,-80.6043,28.6083,-80.6044
4.63,818.464,796.687,263.062,263.064,0.00861843,28.6084,-80.6043,28.6083,-80.6044
4.64,821.092,799.315,262.825,262.828,0.0088289,28.6084,-80.6043,28.6083,-80.6044
4.65,823.718,801.941,262.589,262.591,0.00975275,28.6084,-80.6043,28.6083,-80.6044
4.66,826.341,804.565,262.353,262.353,0.00939215,28.6084,-80.6043,28.6083,-80.6044
4.67,828.963,807.186,262.117,262.118,0.00857778,28.6084,-80.6043,28.6083,-80.6044
4.68,831.581,809.805,261.881,261.882,0.00864104,28.6084,-80.6043,28.6083,-80.6044
4.69,834.198,812.421,261.646,261.647,0.00840223,28.6084,-80.6043,28.6083,-80.6044
4.7,836.812,814.604,261.411,261.412,0.00827165,28.6084,-80.6043,28.6083,-80.6044
4.71,839.424,817.215,261.177,261.176,0.0092125,28.6084,-80.6043,28.6083,-80.6044
4.72,842.033,819.825,260.942,260.942,0.00839619,28.6084,-80.6043,28.6083,-80.6044
4.73,844.64,822.432,260.708,260.708,0.00780985,28.6084,-80.6043,28.6083,-80.6044
4.74,847.245,825.037,260.474,260.473,0.00838661,28.6084,-80.6043,28.6083,-80.6044
4.75,849.847,827.639,260.241,260.241,0.00745478,28.6084,-80.6043,28.6083,-80.6044
4.76,852.447,830.239,260.008,260.006,0.0066869,28.6084,-80.6043,28.6083,-80.6044
4.77,855.045,832.837,259.775,259.773,0.00732231,28.6084,-80.6043,28.6083,-80.6044
4.78,857.641,835.432,259.542,259.541,0.00634838,28.6084,-80.6043,28.6083,-80.6044
4.79,860.234,838.025,259.31,259.309,0.00578541,28.6084,-80.6043,28.6083,-80.6044
4.8,862.824,840.509,259.077,259.077,0.00577664,28.6084,-80.6043,28.6083,-80.6044
4.81,865.413,843.097,258.846,258.844,0.0048896,28.6084,-80.6043,28.6083,-80.6044
4.82,867.999,845.684,258.614,258.611,0.00449884,28.6084,-80.6043,28.6083,-80.6044
4.83,870.583,848.267,258.383,258.381,0.00502404,28.6084,-80.6043,28.6083,-80.6044
4.84,873.164,850.849,258.152,258.15,0.00413747,28.6084,-80.6043,28.6083,-80.6044
4.85,875.744,853.428,257.921,257.918,0.00480415,28.6084,-80.6043,28.6083,-80.6044
4.86,878.321,856.005,257.691,257.688,0.00413962,28.6084,-80.6043,28.6083,-80.6044
4.87,880.895,858.58,257.461,257.458,0.00446104,28.6084,-80.6043,28.6083,-80.6044
4.88,883.467,861.152,257.231,257.228,0.00495252,28.6084,-80.6043,28.6083,-80.6044
4.89,886.037,863.722,257.001,257.001,0.00454634,28.6084,-80.6043,28.6083,-80.6044
4.9,888.605,866.47,256.772,256.772,0.00554358,28.6084,-80.6043,28.6083,-80.6044
4.91,891.171,869.036,256.543,256.542,0.00572218,28.6084,-80.6043,28.6083,-80.6044
4.92,893.734,871.599,256.314,256.312,0.00540674,28.6084,-80.6043,28.6083,-80.6044
4.93,896.295,874.16,256.086,256.084,0.00578401,28.6084,-80.6043,28.6083,-80.6044
4.94,898.853,876.718,255.857,255.856,0.00488631,28.6084,-80.6043,28.6083,-80.6044
4.95,901.409,879.275,255.629,255.627,0.00549698,28.6084,-80.6043,28.6083,-80.6044
4.96,903.964,881.829,255.402,255.4,0.00497844,28.6084,-80.6043,28.6083,-80.6044
4.97,906.515,884.38,255.174,255.171,0.00422702,28.6084,-80.6043,28.6083,-80.6044
4.98,909.065,886.93,254.947,254.946,0.0050376,28.6084,-80.6043,28.6083,-80.6044
4.99,911.612,889.477,254.72,254.72,0.00580871,28.6084,-80.6043,28.6083,-80.6044
5,914.157,892.166,254.494,254.492,0.0060944,28.6084,-80.6043,28.6083,-80.6044
5.01,916.7,894.708,254.267,254.265,0.00545792,28.6084,-80.6043,28.6083,-80.6044
5.02,919.24,897.249,254.041,254.037,0.00460947,28.6084,-80.6043,28.6083,-80.6044
5.03,921.778,899.787,253.815,253.812,0.00376603,28.6084,-80.6043,28.6083,-80.6044
5.04,924.314,902.323,253.59,253.586,0.00330492,28.6084,-80.6043,28.6083,-80.6044
5.05,926.848,904.856,253.364,253.361,0.00344084,28.6084,-80.6043,28.6083,-80.6044
5.06,929.379,907.388,253.139,253.137,0.00298067,28.6084,-80.6043,28.6083,-80.6044
5.07,931.908,909.917,252.915,252.911,0.00232571,28.6084,-80.6043,28.6083,-80.6044
5.08,934.435,912.444,252.69,252.686,0.0022074,28.6084,-80.6043,28.6083,-80.6044
5.09,936.96,914.968,252.466,252.463,0.00148886,28.6084,-80.6043,28.6083,-80.6044
5.1,939.482,917.182,252.242,252.24,0.000729953,28.6084,-80.6043,28.6083,-80.6044
5.11,942.002,919.702,252.018,252.016,-0.00021837,28.6084,-80.6043,28.6083,-80.6044
5.12,944.52,922.22,251.795,251.79,-0.000426436,28.6084,-80.6043,28.6083,-80.6044
5.13,947.036,924.736,251.572,251.566,8.30647e-06,28.6084,-80.6043,28.6083,-80.6044
5.14,949.549,927.249,251.349,251.344,-0.000194146,28.6084,-80.6043,28.6083,-80.6044
5.15,952.061,929.76,251.126,251.123,0.000736885,28.6084,-80.6043,28.6083,-80.6044
5.16,954.57,932.269,250.904,250.899,0.00139014,28.6084,-80.6043,28.6083,-80.6044
5.17,957.077,934.776,250.681,250.675,0.000896978,28.6084,-80.6043,28.6083,-80.6044
5.18,959.581,937.281,250.459,250.453,0.000143888,28.6084,-80.6043,28.6083,-80.6044
5.19,962.084,939.783,250.238,250.232,0.000416913,28.6084,-80.6043,28.6083,-80.6044
5.2,964.584,942.265,250.016,250.012,-0.00011429,28.6084,-80.6043,28.6083,-80.6044
5.21,967.082,944.763,249.795,249.79,-0.000132302,28.6084,-80.6043,28.6083,-80.6044
5.22,969.577,947.259,249.574,249.568,-0.000368275,28.6084,-80.6043,28.6083,-80.6044
5.23,972.071,949.753,249.354,249.349,-0.000571057,28.6084,-80.6043,28.6083,-80.6044
5.24,974.562,952.244,249.133,249.129,-0.000344234,28.6084,-80.6043,28.6083,-80.6044
5.25,977.051,954.733,248.913,248.909,0.000231296,28.6084,-80.6043,28.6083,-80.6044
5.26,979.538,957.22,248.693,248.688,0.000321284,28.6084,-80.6043,28.6083,-80.6044
5.27,982.023,959.704,248.474,248.47,0.000360864,28.6084,-80.6043,28.6083,-80.6044
5.28,984.506,962.187,248.254,248.251,0.00052019,28.6084,-80.6043,28.6083,-80.6044
5.29,986.986,964.667,248.035,248.031,-0.000335396,28.6084,-80.6043,28.6083,-80.6044
5.3,989.464,966.7,247.816,247.812,-0.000664011,28.6084,-80.6043,28.6083,-80.6044
5.31,991.94,969.176,247.598,247.593,-0.000902275,28.6084,-80.6043,28.6083,-80.6044
5.32,994.414,971.65,247.379,247.374,-0.000557298,28.6084,-80.6043,28.6083,-80.6044
5.33,996.886,974.121,247.161,247.156,-0.00121789,28.6084,-80.6043,28.6083,-80.6044
5.34,999.355,976.591,246.943,246.937,-0.00162718,28.6084,-80.6043,28.6083,-80.6044
5.35,1001.82,979.058,246.726,246.719,-0.0015127,28.6084,-80.6043,28.6083,-80.6044
5.36,1004.29,981.523,246.508,246.501,-0.000722513,28.6084,-80.6043,28.6083,-80.6044
5.37,1006.75,983.986,246.291,246.286,-0.000245873,28.6084,-80.6043,28.6083,-80.6044
5.38,1009.21,986.446,246.074,246.071,-0.000492671,28.6084,-80.6043,28.6083,-80.6044
5.39,1011.67,988.905,245.857,245.853,-0.000611982,28.6084,-80.6043,28.6083,-80.6044
5.4,1014.13,991.225,245.641,245.638,-0.00151432,28.6084,-80.6043,28.6083,-80.6044
5.41,1016.58,993.679,245.425,245.422,-0.000692076,28.6084,-80.6043,28.6083,-80.6044
5.42,1019.03,996.131,245.209,245.205,-0.00146371,28.6084,-80.6043,28.6083,-80.6044
5.43,1021.48,998.581,244.993,244.989,-0.00155544,28.6084,-80.6043,28.6083,-80.6044
5.44,1023.93,1001.03,244.778,244.772,-0.000616287,28.6084,-80.6043,28.6083,-80.6044
5.45,1026.38,1003.47,244.563,244.558,-0.000743811,28.6084,-80.6043,28.6083,-80.6044
5.46,1028.82,1005.92,244.348,244.342,-0.00140242,28.6084,-80.6043,28.6083,-80.6044
5.47,1031.26,1008.36,244.133,244.129,-0.000507454,28.6084,-80.6043,28.6083,-80.6044
5.48,1033.7,1010.8,243.918,243.915,-0.00128904,28.6084,-80.6043,28.6083,-80.6044
5.49,1036.14,1013.23,243.704,243.7,-0.000348292,28.6084,-80.6043,28.6083,-80.6044
5.5,1038.57,1015.7,243.49,243.486,0.000279155,28.6084,-80.6043,28.6083,-80.6044
5.51,1041,1018.13,243.276,243.272,0.000862587,28.6084,-80.6043,28.6083,-80.6044
5.52,1043.43,1020.56,243.063,243.056,0.000333256,28.6084,-80.6043,28.6083,-80.6044
